6,2,1063.00,628.00,123.00,84.00,0.9093,-1,-1,-1
6,9,315.00,297.00,98.00,50.00,0.8940,-1,-1,-1
6,5,773.00,237.00,93.00,61.00,0.8923,-1,-1,-1
6,7,1260.00,205.00,97.00,48.00,0.8874,-1,-1,-1
6,11,362.00,211.00,94.00,42.00,0.8852,-1,-1,-1
6,10,338.00,251.00,104.00,44.00,0.8738,-1,-1,-1
6,6,136.00,717.00,160.00,48.00,0.8640,-1,-1,-1
6,8,1214.00,140.00,95.00,51.00,0.8620,-1,-1,-1
6,16,764.00,200.00,92.00,60.00,0.8426,-1,-1,-1
6,13,1298.00,310.00,62.00,57.00,0.8425,-1,-1,-1
6,12,783.00,281.00,105.00,70.00,0.8243,-1,-1,-1
6,14,1195.00,115.00,92.00,40.00,0.7841,-1,-1,-1
6,15,590.00,609.00,143.00,79.00,0.7836,-1,-1,-1
6,19,1117.00,0.00,77.00,20.00,0.6940,-1,-1,-1
6,23,1328.00,0.00,31.00,13.00,0.5773,-1,-1,-1
6,22,783.00,281.00,104.00,71.00,0.4401,-1,-1,-1
7,1,253.00,423.00,159.00,86.00,0.9569,-1,-1,-1
7,4,168.00,642.00,148.00,66.00,0.9230,-1,-1,-1
7,3,1039.00,548.00,126.00,84.00,0.9192,-1,-1,-1
7,2,1063.00,635.00,125.00,84.00,0.9013,-1,-1,-1
7,9,313.00,301.00,98.00,51.00,0.8846,-1,-1,-1
7,7,1261.00,207.00,97.00,49.00,0.8826,-1,-1,-1
7,8,1215.00,142.00,94.00,51.00,0.8785,-1,-1,-1
7,11,361.00,215.00,94.00,42.00,0.8740,-1,-1,-1
7,10,336.00,254.00,103.00,45.00,0.8694,-1,-1,-1
7,5,773.00,240.00,93.00,62.00,0.8453,-1,-1,-1
7,12,783.00,284.00,105.00,71.00,0.8384,-1,-1,-1
7,6,125.00,726.00,168.00,39.00,0.8204,-1,-1,-1
7,13,1298.00,313.00,62.00,60.00,0.8134,-1,-1,-1
7,14,1194.00,117.00,92.00,37.00,0.7865,-1,-1,-1
7,19,1116.00,0.00,78.00,22.00,0.7491,-1,-1,-1
7,16,765.00,203.00,89.00,62.00,0.7320,-1,-1,-1
7,23,1329.00,0.00,31.00,14.00,0.6324,-1,-1,-1
7,15,589.00,615.00,144.00,80.00,0.5175,-1,-1,-1
7,22,782.00,284.00,105.00,71.00,0.4680,-1,-1,-1
8,1,250.00,429.00,161.00,85.00,0.9445,-1,-1,-1
8,4,164.00,649.00,149.00,67.00,0.9163,-1,-1,-1
8,2,1065.00,642.00,125.00,84.00,0.9130,-1,-1,-1
8,5,771.00,244.00,95.00,61.00,0.9122,-1,-1,-1
8,3,1040.00,553.00,128.00,85.00,0.8979,-1,-1,-1
8,8,1215.00,145.00,95.00,51.00,0.8925,-1,-1,-1
8,10,333.00,258.00,105.00,45.00,0.8813,-1,-1,-1
8,7,1262.00,210.00,97.00,50.00,0.8777,-1,-1,-1
8,11,358.00,219.00,94.00,42.00,0.8636,-1,-1,-1
8,9,309.00,305.00,100.00,50.00,0.8606,-1,-1,-1
8,13,1300.00,316.00,60.00,61.00,0.8219,-1,-1,-1
8,16,764.00,206.00,90.00,61.00,0.8114,-1,-1,-1
8,14,1195.00,119.00,90.00,37.00,0.8035,-1,-1,-1
8,22,782.00,288.00,106.00,71.00,0.7901,-1,-1,-1
8,19,1116.00,0.00,78.00,24.00,0.7743,-1,-1,-1
8,23,1329.00,0.00,31.00,15.00,0.6848,-1,-1,-1
8,24,763.00,206.00,92.00,61.00,0.6257,-1,-1,-1
8,15,587.00,622.00,146.00,81.00,0.6077,-1,-1,-1
8,25,588.00,623.00,144.00,80.00,0.6060,-1,-1,-1
9,1,249.00,434.00,160.00,86.00,0.9560,-1,-1,-1
9,4,162.00,656.00,151.00,67.00,0.9317,-1,-1,-1
9,5,772.00,248.00,94.00,61.00,0.9263,-1,-1,-1
9,3,1042.00,559.00,129.00,86.00,0.9220,-1,-1,-1
9,2,1067.00,648.00,126.00,86.00,0.9128,-1,-1,-1
9,8,1217.00,147.00,96.00,53.00,0.9022,-1,-1,-1
9,7,1264.00,213.00,96.00,51.00,0.8927,-1,-1,-1
9,11,357.00,222.00,95.00,42.00,0.8766,-1,-1,-1
9,10,332.00,262.00,106.00,45.00,0.8760,-1,-1,-1
9,9,308.00,309.00,100.00,51.00,0.8552,-1,-1,-1
9,22,783.00,293.00,105.00,69.00,0.8509,-1,-1,-1
9,13,1302.00,320.00,58.00,60.00,0.8248,-1,-1,-1
9,14,1196.00,121.00,91.00,39.00,0.8069,-1,-1,-1
9,19,1117.00,0.00,79.00,26.00,0.8003,-1,-1,-1
9,16,763.00,209.00,91.00,61.00,0.7580,-1,-1,-1
9,15,588.00,629.00,145.00,80.00,0.7209,-1,-1,-1
9,24,763.00,209.00,91.00,61.00,0.6289,-1,-1,-1
9,23,1330.00,0.00,30.00,17.00,0.6193,-1,-1,-1
10,1,246.00,439.00,162.00,87.00,0.9577,-1,-1,-1
10,3,1044.00,566.00,130.00,86.00,0.9212,-1,-1,-1
10,5,772.00,250.00,97.00,62.00,0.9154,-1,-1,-1
10,8,1220.00,150.00,95.00,53.00,0.9126,-1,-1,-1
10,4,159.00,664.00,151.00,66.00,0.9085,-1,-1,-1
10,7,1266.00,217.00,94.00,50.00,0.9049,-1,-1,-1
10,2,1069.00,656.00,127.00,86.00,0.9043,-1,-1,-1
10,11,357.00,224.00,94.00,43.00,0.9008,-1,-1,-1
10,10,331.00,265.00,106.00,45.00,0.8986,-1,-1,-1
10,9,307.00,313.00,100.00,52.00,0.8830,-1,-1,-1
10,14,1198.00,122.00,91.00,40.00,0.8111,-1,-1,-1
10,13,1303.00,324.00,57.00,59.00,0.8102,-1,-1,-1
10,19,1117.00,0.00,80.00,27.00,0.8099,-1,-1,-1
10,15,587.00,636.00,146.00,83.00,0.8095,-1,-1,-1
10,16,763.00,212.00,91.00,62.00,0.7003,-1,-1,-1
10,24,762.00,212.00,94.00,62.00,0.6894,-1,-1,-1
10,22,783.00,296.00,107.00,70.00,0.6718,-1,-1,-1
11,1,243.00,443.00,164.00,89.00,0.9565,-1,-1,-1
11,2,1071.00,663.00,129.00,87.00,0.9250,-1,-1,-1
11,4,156.00,671.00,152.00,67.00,0.9194,-1,-1,-1
11,3,1046.00,572.00,130.00,86.00,0.9073,-1,-1,-1
11,8,1222.00,153.00,95.00,52.00,0.8913,-1,-1,-1
11,11,355.00,229.00,95.00,42.00,0.8896,-1,-1,-1
11,7,1268.00,220.00,92.00,50.00,0.8888,-1,-1,-1
11,10,329.00,269.00,107.00,45.00,0.8869,-1,-1,-1
11,5,773.00,253.00,95.00,64.00,0.8826,-1,-1,-1
11,9,306.00,316.00,101.00,51.00,0.8747,-1,-1,-1
11,16,764.00,216.00,91.00,62.00,0.8460,-1,-1,-1
11,14,1200.00,125.00,93.00,40.00,0.8450,-1,-1,-1
11,19,1120.00,0.00,79.00,29.00,0.8295,-1,-1,-1
11,13,1307.00,328.00,53.00,63.00,0.8119,-1,-1,-1
11,27,784.00,298.00,106.00,73.00,0.7726,-1,-1,-1
11,22,784.00,299.00,106.00,73.00,0.5273,-1,-1,-1
11,15,586.00,644.00,148.00,82.00,0.3936,-1,-1,-1
12,1,242.00,450.00,164.00,88.00,0.9532,-1,-1,-1
12,3,1048.00,579.00,131.00,87.00,0.9351,-1,-1,-1
12,2,1073.00,670.00,130.00,88.00,0.9289,-1,-1,-1
12,4,153.00,679.00,153.00,67.00,0.9146,-1,-1,-1
12,11,354.00,232.00,95.00,42.00,0.8845,-1,-1,-1
12,5,774.00,258.00,96.00,62.00,0.8827,-1,-1,-1
12,10,328.00,273.00,107.00,45.00,0.8810,-1,-1,-1
12,7,1271.00,224.00,89.00,50.00,0.8774,-1,-1,-1
12,9,304.00,321.00,101.00,51.00,0.8739,-1,-1,-1
12,16,764.00,219.00,92.00,61.00,0.8697,-1,-1,-1
12,8,1222.00,155.00,98.00,53.00,0.8647,-1,-1,-1
12,14,1202.00,127.00,91.00,42.00,0.8537,-1,-1,-1
12,22,784.00,303.00,108.00,73.00,0.8365,-1,-1,-1
12,19,1121.00,0.00,80.00,31.00,0.8089,-1,-1,-1
12,13,1310.00,333.00,50.00,54.00,0.7812,-1,-1,-1
12,15,586.00,652.00,149.00,81.00,0.7428,-1,-1,-1
12,27,785.00,304.00,106.00,72.00,0.5806,-1,-1,-1
13,1,240.00,455.00,165.00,90.00,0.9526,-1,-1,-1
13,3,1050.00,585.00,132.00,88.00,0.9326,-1,-1,-1
13,4,150.00,686.00,154.00,69.00,0.9117,-1,-1,-1
13,2,1076.00,678.00,130.00,87.00,0.9054,-1,-1,-1
13,5,775.00,260.00,95.00,65.00,0.8954,-1,-1,-1
13,11,353.00,234.00,96.00,44.00,0.8821,-1,-1,-1
13,10,327.00,275.00,107.00,47.00,0.8748,-1,-1,-1
13,7,1273.00,227.00,87.00,50.00,0.8718,-1,-1,-1
13,8,1225.00,158.00,97.00,53.00,0.8659,-1,-1,-1
13,9,303.00,324.00,100.00,52.00,0.8508,-1,-1,-1
13,14,1204.00,131.00,91.00,39.00,0.8420,-1,-1,-1
13,22,784.00,308.00,108.00,72.00,0.8187,-1,-1,-1
13,19,1122.00,0.00,80.00,33.00,0.8154,-1,-1,-1
13,13,1313.00,337.00,47.00,57.00,0.8078,-1,-1,-1
13,16,766.00,222.00,91.00,62.00,0.8005,-1,-1,-1
13,15,585.00,659.00,151.00,82.00,0.7469,-1,-1,-1
13,29,638.00,0.00,10.00,9.00,0.6071,-1,-1,-1
13,27,786.00,307.00,106.00,73.00,0.4548,-1,-1,-1
14,1,240.00,461.00,164.00,89.00,0.9389,-1,-1,-1
14,4,147.00,694.00,154.00,69.00,0.9162,-1,-1,-1
14,3,1051.00,592.00,133.00,89.00,0.9144,-1,-1,-1
14,2,1079.00,686.00,129.00,79.00,0.9112,-1,-1,-1
14,5,775.00,264.00,96.00,64.00,0.9106,-1,-1,-1
14,8,1229.00,161.00,96.00,54.00,0.8914,-1,-1,-1
14,11,352.00,238.00,96.00,45.00,0.8731,-1,-1,-1
14,7,1276.00,229.00,84.00,52.00,0.8731,-1,-1,-1
14,10,325.00,280.00,109.00,46.00,0.8726,-1,-1,-1
14,9,301.00,328.00,103.00,54.00,0.8624,-1,-1,-1
14,15,584.00,667.00,151.00,82.00,0.8323,-1,-1,-1
14,14,1206.00,133.00,95.00,41.00,0.8024,-1,-1,-1
14,31,767.00,225.00,90.00,63.00,0.7945,-1,-1,-1
14,19,1123.00,0.00,80.00,34.00,0.7771,-1,-1,-1
14,22,786.00,311.00,108.00,73.00,0.7766,-1,-1,-1
14,13,1316.00,341.00,44.00,55.00,0.7685,-1,-1,-1
14,16,766.00,225.00,92.00,63.00,0.7003,-1,-1,-1
14,29,638.00,0.00,11.00,11.00,0.6296,-1,-1,-1
14,30,1341.00,0.00,19.00,28.00,0.6137,-1,-1,-1
14,33,617.00,0.00,10.00,8.00,0.4967,-1,-1,-1
15,1,237.00,466.00,165.00,90.00,0.9381,-1,-1,-1
15,3,1055.00,600.00,132.00,89.00,0.9316,-1,-1,-1
15,4,144.00,702.00,155.00,63.00,0.9224,-1,-1,-1
15,5,775.00,268.00,98.00,64.00,0.9177,-1,-1,-1
15,8,1230.00,164.00,97.00,53.00,0.8942,-1,-1,-1
15,10,323.00,284.00,109.00,45.00,0.8941,-1,-1,-1
15,2,1081.00,693.00,130.00,72.00,0.8917,-1,-1,-1
15,9,299.00,333.00,103.00,54.00,0.8914,-1,-1,-1
15,11,352.00,242.00,95.00,44.00,0.8679,-1,-1,-1
15,7,1278.00,233.00,82.00,52.00,0.8670,-1,-1,-1
15,22,786.00,315.00,108.00,74.00,0.7992,-1,-1,-1
15,14,1208.00,137.00,96.00,39.00,0.7902,-1,-1,-1
15,19,1124.00,1.00,82.00,36.00,0.7891,-1,-1,-1
15,13,1320.00,345.00,40.00,56.00,0.7771,-1,-1,-1
15,16,766.00,228.00,93.00,63.00,0.7562,-1,-1,-1
15,31,766.00,228.00,93.00,64.00,0.7127,-1,-1,-1
15,29,639.00,0.00,11.00,13.00,0.5708,-1,-1,-1
15,33,618.00,0.00,9.00,9.00,0.5698,-1,-1,-1
15,30,1344.00,4.00,16.00,29.00,0.5207,-1,-1,-1
15,15,585.00,674.00,152.00,84.00,0.4901,-1,-1,-1
15,34,1136.00,0.00,64.00,13.00,0.4582,-1,-1,-1
16,1,234.00,472.00,167.00,89.00,0.9346,-1,-1,-1
16,3,1057.00,606.00,133.00,89.00,0.9279,-1,-1,-1
16,9,298.00,338.00,103.00,53.00,0.8942,-1,-1,-1
16,8,1232.00,167.00,97.00,54.00,0.8918,-1,-1,-1
16,11,350.00,245.00,97.00,44.00,0.8898,-1,-1,-1
16,10,323.00,288.00,109.00,45.00,0.8859,-1,-1,-1
16,7,1282.00,237.00,78.00,51.00,0.8833,-1,-1,-1
16,5,776.00,271.00,97.00,65.00,0.8752,-1,-1,-1
16,4,138.00,710.00,160.00,55.00,0.8691,-1,-1,-1
16,22,786.00,319.00,109.00,74.00,0.8453,-1,-1,-1
16,2,1084.00,701.00,137.00,64.00,0.8451,-1,-1,-1
16,14,1210.00,139.00,96.00,40.00,0.8314,-1,-1,-1
16,19,1127.00,2.00,80.00,37.00,0.8113,-1,-1,-1
16,31,766.00,232.00,94.00,64.00,0.7669,-1,-1,-1
16,13,1321.00,349.00,39.00,56.00,0.7638,-1,-1,-1
16,35,583.00,682.00,154.00,82.00,0.6894,-1,-1,-1
16,16,766.00,232.00,94.00,64.00,0.6758,-1,-1,-1
16,29,639.00,0.00,11.00,15.00,0.6271,-1,-1,-1
16,33,617.00,0.00,10.00,11.00,0.5419,-1,-1,-1
16,30,1345.00,3.00,15.00,35.00,0.5055,-1,-1,-1
16,15,584.00,682.00,152.00,82.00,0.4772,-1,-1,-1
16,34,1131.00,0.00,71.00,17.00,0.4130,-1,-1,-1
17,1,231.00,478.00,168.00,90.00,0.9427,-1,-1,-1
17,3,1059.00,613.00,134.00,91.00,0.9154,-1,-1,-1
17,11,349.00,249.00,97.00,44.00,0.8871,-1,-1,-1
17,8,1233.00,171.00,99.00,54.00,0.8849,-1,-1,-1
17,10,321.00,290.00,110.00,47.00,0.8837,-1,-1,-1
17,5,777.00,276.00,97.00,65.00,0.8825,-1,-1,-1
17,9,296.00,342.00,105.00,53.00,0.8758,-1,-1,-1
17,7,1283.00,241.00,77.00,51.00,0.8708,-1,-1,-1
17,14,1211.00,141.00,95.00,40.00,0.8399,-1,-1,-1
17,2,1086.00,709.00,133.00,56.00,0.8318,-1,-1,-1
17,22,786.00,324.00,111.00,74.00,0.8254,-1,-1,-1
17,16,767.00,236.00,94.00,63.00,0.8247,-1,-1,-1
17,4,135.00,718.00,159.00,47.00,0.8227,-1,-1,-1
17,19,1127.00,4.00,83.00,36.00,0.7885,-1,-1,-1
17,13,1324.00,353.00,36.00,54.00,0.7508,-1,-1,-1
17,31,767.00,235.00,94.00,65.00,0.6685,-1,-1,-1
17,35,583.00,690.00,155.00,75.00,0.6680,-1,-1,-1
17,30,1347.00,4.00,13.00,32.00,0.5171,-1,-1,-1
17,33,618.00,0.00,9.00,13.00,0.5074,-1,-1,-1
17,29,638.00,0.00,12.00,16.00,0.4891,-1,-1,-1
17,34,1131.00,0.00,72.00,18.00,0.4626,-1,-1,-1
17,15,583.00,690.00,154.00,75.00,0.4314,-1,-1,-1
18,1,228.00,483.00,170.00,92.00,0.9411,-1,-1,-1
18,3,1059.00,620.00,137.00,92.00,0.9298,-1,-1,-1
18,5,776.00,280.00,99.00,65.00,0.9046,-1,-1,-1
18,10,320.00,295.00,110.00,47.00,0.8912,-1,-1,-1
18,11,347.00,252.00,97.00,45.00,0.8809,-1,-1,-1
18,9,294.00,346.00,107.00,54.00,0.8801,-1,-1,-1
18,7,1284.00,244.00,76.00,53.00,0.8640,-1,-1,-1
18,16,767.00,239.00,94.00,64.00,0.8518,-1,-1,-1
18,8,1237.00,174.00,97.00,53.00,0.8441,-1,-1,-1
18,14,1214.00,143.00,95.00,40.00,0.8306,-1,-1,-1
18,4,125.00,726.00,167.00,39.00,0.8046,-1,-1,-1
18,2,1087.00,717.00,141.00,48.00,0.7924,-1,-1,-1
18,22,787.00,330.00,110.00,73.00,0.7554,-1,-1,-1
18,13,1327.00,357.00,33.00,52.00,0.7381,-1,-1,-1
18,19,1129.00,5.00,81.00,37.00,0.7367,-1,-1,-1
18,29,638.00,0.00,12.00,19.00,0.7074,-1,-1,-1
18,35,581.00,698.00,157.00,67.00,0.5784,-1,-1,-1
18,33,616.00,0.00,11.00,16.00,0.5767,-1,-1,-1
18,34,1132.00,0.00,72.00,21.00,0.5666,-1,-1,-1
18,15,582.00,698.00,156.00,67.00,0.5538,-1,-1,-1
18,37,1346.00,0.00,14.00,21.00,0.4645,-1,-1,-1
18,36,602.00,0.00,11.00,16.00,0.4405,-1,-1,-1
18,31,764.00,239.00,98.00,66.00,0.3711,-1,-1,-1
19,1,226.00,489.00,170.00,92.00,0.9255,-1,-1,-1
19,3,1063.00,628.00,136.00,91.00,0.9205,-1,-1,-1
19,5,777.00,283.00,99.00,66.00,0.8942,-1,-1,-1
19,10,318.00,299.00,110.00,47.00,0.8828,-1,-1,-1
19,11,347.00,256.00,97.00,44.00,0.8777,-1,-1,-1
19,9,293.00,351.00,103.00,54.00,0.8594,-1,-1,-1
19,14,1215.00,147.00,96.00,40.00,0.8561,-1,-1,-1
19,7,1288.00,247.00,72.00,53.00,0.8496,-1,-1,-1
19,8,1239.00,176.00,97.00,54.00,0.8123,-1,-1,-1
19,22,788.00,333.00,111.00,74.00,0.8013,-1,-1,-1
19,4,129.00,735.00,162.00,30.00,0.7989,-1,-1,-1
19,19,1130.00,7.00,82.00,38.00,0.7985,-1,-1,-1
19,15,580.00,706.00,158.00,59.00,0.7880,-1,-1,-1
19,31,768.00,242.00,94.00,66.00,0.7850,-1,-1,-1
19,13,1330.00,362.00,30.00,50.00,0.7465,-1,-1,-1
19,2,1090.00,727.00,140.00,38.00,0.7400,-1,-1,-1
19,29,638.00,0.00,12.00,20.00,0.7075,-1,-1,-1
19,16,768.00,242.00,94.00,66.00,0.6490,-1,-1,-1
19,34,1128.00,0.00,77.00,22.00,0.6329,-1,-1,-1
19,36,601.00,0.00,12.00,20.00,0.6298,-1,-1,-1
19,37,1348.00,0.00,12.00,24.00,0.4180,-1,-1,-1
20,1,225.00,495.00,170.00,92.00,0.9591,-1,-1,-1
20,3,1065.00,634.00,138.00,93.00,0.9181,-1,-1,-1
20,10,317.00,303.00,110.00,47.00,0.8946,-1,-1,-1
20,9,291.00,355.00,104.00,54.00,0.8858,-1,-1,-1
20,8,1241.00,179.00,100.00,54.00,0.8741,-1,-1,-1
20,11,345.00,260.00,98.00,45.00,0.8626,-1,-1,-1
20,5,777.00,288.00,100.00,65.00,0.8569,-1,-1,-1
20,19,1133.00,9.00,83.00,38.00,0.8372,-1,-1,-1
20,7,1290.00,249.00,70.00,55.00,0.8271,-1,-1,-1
20,14,1217.00,148.00,95.00,44.00,0.8189,-1,-1,-1
20,16,768.00,246.00,94.00,64.00,0.7862,-1,-1,-1
20,31,768.00,245.00,94.00,66.00,0.7488,-1,-1,-1
20,29,637.00,0.00,13.00,22.00,0.7367,-1,-1,-1
20,15,574.00,715.00,164.00,50.00,0.7204,-1,-1,-1
20,22,789.00,337.00,110.00,75.00,0.7107,-1,-1,-1
20,36,602.00,0.00,12.00,23.00,0.6836,-1,-1,-1
20,34,1127.00,0.00,81.00,22.00,0.6579,-1,-1,-1
20,13,1333.00,365.00,27.00,51.00,0.6474,-1,-1,-1
20,2,1094.00,734.00,134.00,31.00,0.6368,-1,-1,-1
21,1,221.00,502.00,173.00,91.00,0.9549,-1,-1,-1
21,3,1066.00,643.00,139.00,92.00,0.9394,-1,-1,-1
21,5,777.00,292.00,101.00,65.00,0.8988,-1,-1,-1
21,9,289.00,359.00,106.00,54.00,0.8902,-1,-1,-1
21,10,316.00,307.00,111.00,47.00,0.8870,-1,-1,-1
21,11,343.00,263.00,98.00,45.00,0.8844,-1,-1,-1
21,16,768.00,249.00,95.00,66.00,0.8497,-1,-1,-1
21,7,1292.00,255.00,68.00,57.00,0.8487,-1,-1,-1
21,14,1220.00,152.00,95.00,42.00,0.8487,-1,-1,-1
21,19,1134.00,11.00,82.00,38.00,0.8282,-1,-1,-1
21,8,1243.00,182.00,100.00,55.00,0.7909,-1,-1,-1
21,22,789.00,341.00,112.00,76.00,0.7749,-1,-1,-1
21,34,1137.00,0.00,71.00,25.00,0.7233,-1,-1,-1
21,31,768.00,249.00,95.00,67.00,0.6967,-1,-1,-1
21,13,1337.00,369.00,23.00,53.00,0.6422,-1,-1,-1
21,15,584.00,723.00,154.00,42.00,0.5046,-1,-1,-1
21,36,601.00,0.00,12.00,22.00,0.4890,-1,-1,-1
22,1,219.00,507.00,173.00,94.00,0.9317,-1,-1,-1
